;ACUSACION;ANIO_DENUNCIA;ANIO_ENTRADA;ANIO_HECHO;ATIPICIDAD_INEXISTENCIA;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_DELITO;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;PAIS;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS;MUNICIPIO;Total de Casos;MUNICIPIO;Tipo de Poblacion;Cantidad de Poblaciòn;Poblacion Afectada
3277;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;5;1;0;1;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;7;;;;;;
3278;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;5;1;0;1;Ley 906;CALI;Colombia;Venezuela;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;;;;;;
3279;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;5;1;1;1;Ley 906;CALI;Colombia;Extranjero;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;2;;;;;;
3280;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;5;1;1;1;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;2;;;;;;
3281;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;8;1;0;1;Ley 906;ANDALUCÍA;Colombia;Extranjero;0;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1;;;;;;
3282;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;8;1;1;1;Ley 906;VIJES;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;;;;;;
3283;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 6, 7 Y 6 (SIC) DEL ART. 104. ART. 104B L.G Modificado Ley 2197 de 2022;21;0;3;FEMINICIDIO;5;1;0;1;Ley 906;SANTA MARTA;Colombia;Extranjero;0;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;;;;;;
3284;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;2;1;3;FEMINICIDIO;5;1;0;1;Ley 906;BETULIA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;;;;;;
3285;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;2;1;2;FEMINICIDIO;8;1;0;1;Ley 906;MEDELLÍN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;;;;;;
3286;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;5;0;3;FEMINICIDIO;5;1;1;1;Ley 906;BARRANQUILLA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;;;;;;
3287;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;6;1;2;FEMINICIDIO;6;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;2;;;;;;
3288;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;6;1;2;FEMINICIDIO;5;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3289;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;15;0;3;FEMINICIDIO;6;1;1;1;Ley 906;SAN FRANCISCO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1;;;;;;
3290;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;21;0;3;FEMINICIDIO;6;1;1;1;Ley 906;SANTA MARTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;;;;;;
3291;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;22;0;3;FEMINICIDIO;5;1;0;1;Ley 906;SAN MARTÍN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE META;FEMENINO;1;;;;;;
3292;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;23;0;3;FEMINICIDIO;5;1;0;1;Ley 906;SAN PABLO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE NARIÑO;FEMENINO;1;;;;;;
3293;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;30;0;3;FEMINICIDIO;6;1;0;1;Ley 906;ROVIRA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;;;;;;
3294;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;31;0;3;FEMINICIDIO;6;1;0;1;Ley 906;TULUÁ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;MASCULINO;1;;;;;;
3295;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;2;0;3;FEMINICIDIO;5;1;1;1;Ley 906;MEDELLÍN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;;;;;;
3296;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;6;1;3;FEMINICIDIO;6;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3297;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;6;1;2;FEMINICIDIO;6;1;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3298;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;7;0;3;FEMINICIDIO;5;1;0;1;Ley 906;CARTAGENA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOLÍVAR;FEMENINO;1;;;;;;
3299;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;2;0;3;FEMINICIDIO;6;1;0;1;Ley 906;GIRARDOTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;;;;;;
3300;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;2;0;3;FEMINICIDIO;6;1;1;1;Ley 906;TÁMESIS;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;;;;;;
3301;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;6;1;2;FEMINICIDIO;6;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3302;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;10;0;3;FEMINICIDIO;6;1;0;1;Ley 906;FLORENCIA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAQUETÁ;FEMENINO;1;;;;;;
3303;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;19;0;3;FEMINICIDIO;6;1;0;1;Ley 906;VILLAVIEJA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE HUILA;FEMENINO;1;;;;;;
3304;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;19;0;3;FEMINICIDIO;5;1;0;1;Ley 906;VILLAVIEJA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE HUILA;MASCULINO;1;;;;;;
3305;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;26;0;3;FEMINICIDIO;6;1;1;1;Ley 906;ARMENIA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE QUINDÍO;FEMENINO;1;;;;;;
3306;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;26;0;3;FEMINICIDIO;5;1;0;1;Ley 906;ARMENIA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE QUINDÍO;FEMENINO;1;;;;;;
3307;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;27;0;3;FEMINICIDIO;6;1;0;1;Ley 906;PEREIRA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE RISARALDA;FEMENINO;1;;;;;;
3308;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;31;0;3;FEMINICIDIO;6;1;0;1;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;;;;;;
3309;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;2;1;2;FEMINICIDIO;1;1;0;1;Ley 906;RIONEGRO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;2;;;;;;
3310;1;2020;2020;2020;0;1;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;12;0;3;FEMINICIDIO;4;1;0;1;Ley 906;ROSAS;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1;;;;;;
3311;1;2020;2020;2020;1;1;0;0;FEMINICIDIO ART. 104A C.P.;6;0;4;FEMINICIDIO;7;0;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3312;1;2020;2021;2020;0;0;0;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR CONCURSO DE PERSONAS. ART. 104B L.C;14;1;2;FEMINICIDIO;6;0;0;1;Ley 906;NUQUÍ;Colombia;Colombia;1;DIRECCIÓN ESPECIALIZADA CONTRA LAS VIOLACIONES A LOS DERECHOS HUMANOS;FEMENINO;1;;;;;;
3313;1;2020;2021;2020;0;0;1;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR CONCURSO DE PERSONAS. ART. 104B L.C;14;0;3;FEMINICIDIO;6;0;0;1;Ley 906;NUQUÍ;Colombia;Colombia;1;DIRECCIÓN ESPECIALIZADA CONTRA LAS VIOLACIONES A LOS DERECHOS HUMANOS;FEMENINO;1;;;;;;
3314;1;2020;2021;2020;0;1;0;0;FEMINICIDIO ART. 104A C.P.;5;1;2;FEMINICIDIO;5;0;0;1;Ley 906;SOLEDAD;Colombia;Colombia;1;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;;;;;;
3315;1;2020;2021;2020;0;1;0;0;FEMINICIDIO ART. 104A C.P.;11;1;2;FEMINICIDIO;6;0;0;1;Ley 906;MANÍ;Colombia;Colombia;1;DIRECCIÓN SECCIONAL DE CASANARE;MASCULINO;1;;;;;;
3316;1;2020;2021;2020;0;1;0;0;FEMINICIDIO ART. 104A C.P.;11;1;2;FEMINICIDIO;7;0;0;1;Ley 906;MANÍ;Colombia;Colombia;1;DIRECCIÓN SECCIONAL DE CASANARE;MASCULINO;1;;;;;;
3317;1;2020;2021;2020;0;1;0;0;FEMINICIDIO ART. 104A C.P.;11;1;2;FEMINICIDIO;5;0;0;1;Ley 906;MANÍ;Colombia;Colombia;1;DIRECCIÓN SECCIONAL DE CASANARE;MASCULINO;3;;;;;;
3318;1;2020;2021;2020;0;1;0;0;FEMINICIDIO ART. 104A C.P.;11;1;2;FEMINICIDIO;5;0;0;1;Ley 906;MANÍ;Colombia;Venezuela;1;DIRECCIÓN SECCIONAL DE CASANARE;MASCULINO;1;;;;;;
3319;1;2020;2021;2020;0;1;0;0;FEMINICIDIO ART. 104A C.P.;11;1;2;FEMINICIDIO;8;0;0;1;Ley 906;MANÍ;Colombia;Colombia;1;DIRECCIÓN SECCIONAL DE CASANARE;MASCULINO;1;;;;;;
3320;1;2020;2021;2020;0;1;0;0;FEMINICIDIO ART. 104A C.P.;21;1;6;FEMINICIDIO;5;0;0;0;Ley 906;EL BANCO;Colombia;Colombia;1;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;;;;;;
3321;1;2020;2021;2020;0;1;0;0;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;21;1;2;FEMINICIDIO;8;0;0;1;Ley 906;SANTA MARTA;Colombia;Colombia;1;DIRECCIÓN SECCIONAL DE MAGDALENA;MASCULINO;1;;;;;;
3322;1;2020;2021;2020;0;1;0;0;FEMINICIDIO ART. 104A C.P. AGRAVADO POR CONCURSO DE PERSONAS. ART. 104B L.C;14;1;2;FEMINICIDIO;6;0;0;1;Ley 906;NUQUÍ;Colombia;Colombia;1;DIRECCIÓN ESPECIALIZADA CONTRA LAS VIOLACIONES A LOS DERECHOS HUMANOS;FEMENINO;1;;;;;;
3323;1;2020;2021;2020;0;1;0;1;FEMINICIDIO ART. 104A C.P.;6;0;2;FEMINICIDIO;5;0;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;1;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3324;1;2021;2021;2020;0;1;0;0;FEMINICIDIO ART. 104A C.P.;3;1;2;FEMINICIDIO;5;1;0;1;Ley 906;ARAUCA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;2;;;;;;
3325;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;2;1;2;FEMINICIDIO;6;1;1;1;Ley 906;APARTADÓ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;;;;;;
3326;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;2;1;2;FEMINICIDIO;8;1;0;1;Ley 906;APARTADÓ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;;;;;;
3327;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;2;1;2;FEMINICIDIO;8;1;1;1;Ley 906;APARTADÓ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;;;;;;
3328;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;1;1;FEMINICIDIO;6;1;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3329;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;1;2;FEMINICIDIO;6;0;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;1;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3330;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;1;2;FEMINICIDIO;6;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3331;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;1;2;FEMINICIDIO;5;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3332;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;1;2;FEMINICIDIO;3;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3333;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;1;2;FEMINICIDIO;8;0;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;1;DIRECCIÓN SECCIONAL DE BOGOTÁ;MASCULINO;1;;;;;;
3334;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;1;2;FEMINICIDIO;8;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3335;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;1;2;FEMINICIDIO;8;1;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3336;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;9;1;2;FEMINICIDIO;5;1;0;1;Ley 906;MANIZALES;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALDAS;FEMENINO;1;;;;;;
3337;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;14;1;2;FEMINICIDIO;8;1;1;1;Ley 906;ATRATO;Colombia;Venezuela;0;DIRECCIÓN SECCIONAL DE CHOCÓ;FEMENINO;1;;;;;;
3338;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;19;1;2;FEMINICIDIO;6;1;1;1;Ley 906;NEIVA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE HUILA;FEMENINO;1;;;;;;
3339;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;22;1;2;FEMINICIDIO;8;1;1;1;Ley 906;EL DORADO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE META;FEMENINO;2;;;;;;
3340;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P.;30;1;2;FEMINICIDIO;8;1;1;1;Ley 906;ICONONZO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;;;;;;
3341;1;2021;2021;2021;0;0;0;0;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;15;1;2;FEMINICIDIO;6;1;0;1;Ley 906;VILLA DE SAN DIEGO DE UBATE;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1;;;;;;
3342;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;2;0;3;FEMINICIDIO;4;1;1;1;Ley 906;MEDELLÍN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;;;;;;
3343;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;2;0;3;FEMINICIDIO;6;1;1;1;Ley 906;MEDELLÍN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;;;;;;
3344;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;2;0;3;FEMINICIDIO;5;1;1;1;Ley 906;TURBO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;;;;;;
3345;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;6;1;3;FEMINICIDIO;6;1;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3346;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;6;1;2;FEMINICIDIO;6;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3347;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;6;1;2;FEMINICIDIO;8;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3348;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;6;1;6;FEMINICIDIO;6;1;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
3349;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;6;0;3;FEMINICIDIO;5;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;2;;;;;;
3350;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;6;0;3;FEMINICIDIO;1;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;MASCULINO;1;;;;;;
3351;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;8;1;2;FEMINICIDIO;6;1;1;1;Ley 906;SOCHA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOYACÁ;FEMENINO;1;;;;;;
3352;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;8;0;3;FEMINICIDIO;5;1;1;1;Ley 906;CHIQUINQUIRÁ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOYACÁ;FEMENINO;1;;;;;;
3353;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;12;0;3;FEMINICIDIO;6;1;1;1;Ley 906;CALDONO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1;;;;;;
3354;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;14;0;3;FEMINICIDIO;5;1;1;1;Ley 906;LLORÓ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CHOCÓ;FEMENINO;1;;;;;;
3355;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;16;0;3;FEMINICIDIO;6;1;1;1;Ley 906;TIERRALTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CÓRDOBA;FEMENINO;1;;;;;;
3356;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;15;0;3;FEMINICIDIO;5;1;0;1;Ley 906;ZIPAQUIRÁ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1;;;;;;
3357;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;26;0;3;FEMINICIDIO;8;1;1;1;Ley 906;ARMENIA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE QUINDÍO;FEMENINO;1;;;;;;
3358;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;28;1;2;FEMINICIDIO;5;1;0;1;Ley 906;BUCARAMANGA;Colombia;Extranjero;0;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1;;;;;;
3359;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;28;1;2;FEMINICIDIO;5;1;0;1;Ley 906;BUCARAMANGA;Colombia;Venezuela;0;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1;;;;;;
3360;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;28;0;3;FEMINICIDIO;6;1;0;1;Ley 906;SAN GIL;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1;;;;;;
3361;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;29;0;3;FEMINICIDIO;8;1;1;1;Ley 906;SAN ONOFRE;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1;;;;;;
3362;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;5;1;1;1;Ley 906;CALI;Colombia;Venezuela;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;;;;;;
3363;1;2021;2021;2021;0;0;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;1;1;1;1;Ley 906;CALI;Colombia;Extranjero;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;;;;;;
